EMPRESA,PROYECTO,N° WM,NOMBRES,APELLIDOS,CARGO TRABAJADOR,MAIL,RUT,ESTADO PEATON,ESTADO CONDUCTOR/OPERADOR,TURNO,FECHA INGRESO TURNO,FECHA SALIDA TURNO,CargoReporte,DependenciaTurno,NOMBRE_RESPORTABILIDAD,APELLIDO_RESPORTABILIDAD,MAIL_RESPORTABILIDAD,TURNO_REPORTABILIDAD,FECHA_INGRESO_TURNO_RESPORTABILIDAD,FECHA_SALIDA_TURNO_RESPORTABILIDAD
Perforaciones Andinas SpA,Proyecto Valle Verde,94,Ricardo Rodrigo,Silva Arriagada,PERFORISTA DE SONDAJE,ricardo.silva@perforacionesandinas.cl,14.495.336-3,ACREDITADO,NO ACREDITADO,A,2025-09-25,2025-10-08,JEFE FAENA,NO,Hernan Miguel,Contreras Riquelme,hernan.contreras@perforacionesandinas.cl,A,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,98,Vicente Maximiliano,Fernandez Silva,AYUDANTE DE SONDAJE,vicente.fernandez@perforacionesandinas.cl,21.405.024-2,ACREDITADO,NO ACREDITADO,A,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,98,Vicente Maximiliano,Fernandez Silva,AYUDANTE DE SONDAJE,vicente.fernandez@perforacionesandinas.cl,21.405.024-2,ACREDITADO,NO ACREDITADO,A,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,102,Lucas Claudio,Fernandez Acuna,AYUDANTE DE SONDAJE,lucas.fernandez@perforacionesandinas.cl,15.402.554-5,ACREDITADO,NO ACREDITADO,A,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,102,Lucas Claudio,Fernandez Acuna,AYUDANTE DE SONDAJE,lucas.fernandez@perforacionesandinas.cl,15.402.554-5,ACREDITADO,NO ACREDITADO,A,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,95,Paola Lorena,Aguilera Barraza,PERFORISTA DE SONDAJE,paola.aguilera@perforacionesandinas.cl,10.788.554-4,ACREDITADO,ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,95,Paola Lorena,Aguilera Barraza,PERFORISTA DE SONDAJE,paola.aguilera@perforacionesandinas.cl,10.788.554-4,ACREDITADO,ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,95,Paola Lorena,Aguilera Barraza,PERFORISTA DE SONDAJE,paola.aguilera@perforacionesandinas.cl,10.788.554-4,ACREDITADO,ACREDITADO,B,2025-09-25,2025-10-08,JEFE FAENA,NO,Hernan Miguel,Contreras Riquelme,hernan.contreras@perforacionesandinas.cl,A,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,99,Martin Roberto,Guzman Garrido,AYUDANTE DE SONDAJE,martin.guzman@perforacionesandinas.cl,12.526.152-3,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Servicios de Campamento Ltda,Proyecto Sierra Alta,60,Benjamin Victor,Palma Poblete,CHEF,benjamin.palma@servicioscampamento.cl,15.689.167-3,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,64,Emilio Tomas,Poblete Arriagada,AYUDANTE DE COCINA,emilio.poblete@servicioscampamento.cl,19.115.898-9,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,7,Rodrigo Roberto,Carrasco Uribe,AYUDANTE DE COCINA,rodrigo.carrasco@servicioscampamento.cl,13.581.169-6,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,24,Ignacio Francisco,Vargas Guzman,AYUDANTE DE COCINA,ignacio.vargas@servicioscampamento.cl,14.259.426-9,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,62,Carlos Hernan,Uribe Moya,AYUDANTE DE COCINA,carlos.uribe@servicioscampamento.cl,18.826.799-8,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,32,Manuel Hugo,Riquelme Medina,CAMPAMENTERO,manuel.riquelme@servicioscampamento.cl,12.962.107-9,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,33,Gonzalo Vicente,Godoy Montes,CAMPAMENTERO,gonzalo.godoy@servicioscampamento.cl,16.784.304-2,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,70,Nicole Rosa,Caceres Cornejo,CAMPAMENTERO,nicole.caceres@servicioscampamento.cl,10.475.689-1,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,31,Claudio Patricio,Tapia Torres,ABASTECEDOR,claudio.tapia@servicioscampamento.cl,16.010.069-9,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,67,Eduardo Emilio,Maldonado Opazo,ABASTECEDOR,eduardo.maldonado@servicioscampamento.cl,22.255.242-7,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,72,Carlos Cristobal,Olivares Villalobos,CONDUCTOR OPERADOR,carlos.olivares@servicioscampamento.cl,23.893.669-1,ACREDITADO,ACREDITADO,A,2025-11-02,2025-11-12,SUPERVISOR,SI,Sergio Hugo,Paredes Alarcon,sergio.paredes@servicioscampamento.cl,A,2025-11-02,2025-11-12
Servicios de Campamento Ltda,Proyecto Sierra Alta,71,Sofia Rocio,Silva Diaz,CHEF,sofia.silva@servicioscampamento.cl,11.232.458-5,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,6,Eduardo Claudio,Guzman Montes,AYUDANTE DE COCINA,eduardo.guzman@servicioscampamento.cl,21.109.743-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,29,Martin Martin,Cortes Sandoval,AYUDANTE DE COCINA,martin.cortes@servicioscampamento.cl,14.107.156-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,11,Alejandro Martin,Sepulveda Ahumada,AYUDANTE DE COCINA,alejandro.sepulveda@servicioscampamento.cl,16.506.680-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,50,Martin Lucas,Rodriguez Gonzalez,AYUDANTE DE COCINA,martin.rodriguez@servicioscampamento.cl,17.998.640-K,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,16,Mauricio Alvaro,Gallardo Reyes,CAMPAMENTERO,mauricio.gallardo@servicioscampamento.cl,13.650.735-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,52,Felipe Alvaro,Zuniga Perez,CAMPAMENTERO,felipe.zuniga@servicioscampamento.cl,14.721.690-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,9,Catalina Patricia,Carvajal Hernandez,CAMPAMENTERO,catalina.carvajal@servicioscampamento.cl,10.466.146-7,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,8,Mario Leonardo,Fernandez Ahumada,ABASTECEDOR,mario.fernandez@servicioscampamento.cl,18.886.981-5,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,53,Pedro Pedro,Tapia Orellana,ABASTECEDOR,pedro.tapia@servicioscampamento.cl,14.522.588-4,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Servicios de Campamento Ltda,Proyecto Sierra Alta,68,Martin Gabriel,Villalobos Flores,CONDUCTOR OPERADOR,martin.villalobos@servicioscampamento.cl,14.898.587-1,ACREDITADO,ACREDITADO,B,2025-11-12,2025-11-22,SUPERVISOR,SI,Raul Bruno,Aravena Zuniga,raul.aravena@servicioscampamento.cl,B,2025-11-12,2025-11-22
Perforaciones Andinas SpA,Proyecto Valle Verde,99,Martin Roberto,Guzman Garrido,AYUDANTE DE SONDAJE,martin.guzman@perforacionesandinas.cl,12.526.152-3,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,103,Mauricio Vicente,Godoy Salazar,AYUDANTE DE SONDAJE,mauricio.godoy@perforacionesandinas.cl,22.629.493-7,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,103,Mauricio Vicente,Godoy Salazar,AYUDANTE DE SONDAJE,mauricio.godoy@perforacionesandinas.cl,22.629.493-7,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,34,Carlos Pedro,Carvajal Bravo,AYUDANTE DE SONDAJE,carlos.carvajal@perforacionesandinas.cl,14.108.699-5,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR,SI,Oscar Gonzalo,Silva Poblete,oscar.silva@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Valle Verde,34,Carlos Pedro,Carvajal Bravo,AYUDANTE DE SONDAJE,carlos.carvajal@perforacionesandinas.cl,14.108.699-5,ACREDITADO,NO ACREDITADO,B,2025-09-25,2025-10-08,SUPERVISOR HSEC,SI,Gabriel Patricio,Paredes Navarro,gabriel.paredes@perforacionesandinas.cl,B,2025-09-25,2025-10-08
Perforaciones Andinas SpA,Proyecto Salar Blanco,117,Benjamin Sergio,Lagos Palma,PREVENCIONISTA DE RIESGOS,benjamin.lagos@perforacionesandinas.cl,24.360.280-7,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,ADMINISTRADOR DE CONTRATO,SI,Victor Oscar,Hernandez Alarcon,victor.hernandez@perforacionesandinas.cl,C,2025-10-20,2025-10-23
Perforaciones Andinas SpA,Proyecto Salar Blanco,184,Cristobal Sebastian,Cifuentes Herrera,CHOFER DE SONDAJE,cristobal.cifuentes@perforacionesandinas.cl,23.253.275-0,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,184,Cristobal Sebastian,Cifuentes Herrera,CHOFER DE SONDAJE,cristobal.cifuentes@perforacionesandinas.cl,23.253.275-0,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,50,Martin Hernan,Figueroa Lopez,PERFORISTA DE SONDAJE,martin.figueroa@perforacionesandinas.cl,18.075.138-6,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,50,Martin Hernan,Figueroa Lopez,PERFORISTA DE SONDAJE,martin.figueroa@perforacionesandinas.cl,18.075.138-6,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,7,Hugo Victor,Orellana Lopez,AYUDANTE DE SONDAJE,hugo.orellana@perforacionesandinas.cl,16.609.771-1,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,7,Hugo Victor,Orellana Lopez,AYUDANTE DE SONDAJE,hugo.orellana@perforacionesandinas.cl,16.609.771-1,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,135,Catalina Andrea,Castillo Fernandez,AYUDANTE DE SONDAJE,catalina.castillo@perforacionesandinas.cl,10.574.824-8,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,135,Catalina Andrea,Castillo Fernandez,AYUDANTE DE SONDAJE,catalina.castillo@perforacionesandinas.cl,10.574.824-8,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,147,Carla Carmen,Rodriguez Molina,PERFORISTA DE SONDAJE,carla.rodriguez@perforacionesandinas.cl,12.221.680-2,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,147,Carla Carmen,Rodriguez Molina,PERFORISTA DE SONDAJE,carla.rodriguez@perforacionesandinas.cl,12.221.680-2,ACREDITADO,ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,153,Mario Alejandro,Garrido Rios,AYUDANTE DE SONDAJE,mario.garrido@perforacionesandinas.cl,18.196.714-5,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,153,Mario Alejandro,Garrido Rios,AYUDANTE DE SONDAJE,mario.garrido@perforacionesandinas.cl,18.196.714-5,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,155,Alejandro Raul,Leiva Escobar,AYUDANTE DE SONDAJE,alejandro.leiva@perforacionesandinas.cl,23.372.306-1,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,155,Alejandro Raul,Leiva Escobar,AYUDANTE DE SONDAJE,alejandro.leiva@perforacionesandinas.cl,23.372.306-1,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,96,Matias Pedro,Perez Guzman,AYUDANTE DE SONDAJE,matias.perez@perforacionesandinas.cl,21.759.302-6,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Martin Hernan,Cabrera Cortes,martin.cabrera@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Salar Blanco,96,Matias Pedro,Perez Guzman,AYUDANTE DE SONDAJE,matias.perez@perforacionesandinas.cl,21.759.302-6,ACREDITADO,NO ACREDITADO,C,2025-10-20,2025-10-30,SUPERVISOR DE FAENA,SI,Felipe Pedro,Gonzalez Ahumada,felipe.gonzalez@perforacionesandinas.cl,C,2025-10-20,2025-10-30
Perforaciones Andinas SpA,Proyecto Valle Verde,93,Juan Patricio,Cifuentes Barraza,PERFORISTA DE SONDAJE,juan.cifuentes@perforacionesandinas.cl,15.387.584-7,ACREDITADO,ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,97,Gabriel Tomas,Nunez Olivares,AYUDANTE DE SONDAJE,gabriel.nunez@perforacionesandinas.cl,18.629.039-9,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,97,Gabriel Tomas,Nunez Olivares,AYUDANTE DE SONDAJE,gabriel.nunez@perforacionesandinas.cl,18.629.039-9,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,101,Emilio Roberto,Rodriguez Herrera,AYUDANTE DE SONDAJE,emilio.rodriguez@perforacionesandinas.cl,14.652.971-2,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,101,Emilio Roberto,Rodriguez Herrera,AYUDANTE DE SONDAJE,emilio.rodriguez@perforacionesandinas.cl,14.652.971-2,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,92,Manuel Victor,Hernandez Guzman,PERFORISTA DE SONDAJE,manuel.hernandez@perforacionesandinas.cl,17.398.275-5,ACREDITADO,ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,92,Manuel Victor,Hernandez Guzman,PERFORISTA DE SONDAJE,manuel.hernandez@perforacionesandinas.cl,17.398.275-5,ACREDITADO,ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,112,Luis Andres,Martinez Mora,AYUDANTE DE SONDAJE,luis.martinez@perforacionesandinas.cl,18.913.096-1,ACREDITADO,NO ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,112,Luis Andres,Martinez Mora,AYUDANTE DE SONDAJE,luis.martinez@perforacionesandinas.cl,18.913.096-1,ACREDITADO,NO ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,127,Luis Manuel,Vera Donoso,AYUDANTE DE SONDAJE,luis.vera@perforacionesandinas.cl,24.809.120-7,ACREDITADO,NO ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,127,Luis Manuel,Vera Donoso,AYUDANTE DE SONDAJE,luis.vera@perforacionesandinas.cl,24.809.120-7,ACREDITADO,NO ACREDITADO,D,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,111,Roberto Daniel,Munoz Poblete,PERFORISTA DE SONDAJE,roberto.munoz@perforacionesandinas.cl,19.109.874-9,ACREDITADO,ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,111,Roberto Daniel,Munoz Poblete,PERFORISTA DE SONDAJE,roberto.munoz@perforacionesandinas.cl,19.109.874-9,ACREDITADO,ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,114,Manuel Raul,Tapia Salazar,AYUDANTE DE SONDAJE,manuel.tapia@perforacionesandinas.cl,24.413.967-1,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,114,Manuel Raul,Tapia Salazar,AYUDANTE DE SONDAJE,manuel.tapia@perforacionesandinas.cl,24.413.967-1,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,117,Martin Cristobal,Fuentes Lagos,AYUDANTE DE SONDAJE,martin.fuentes@perforacionesandinas.cl,14.504.560-6,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Alvaro Agustin,Gallardo Vergara,alvaro.gallardo@perforacionesandinas.cl,C,2025-11-07,2025-11-20
Perforaciones Andinas SpA,Proyecto Valle Verde,117,Martin Cristobal,Fuentes Lagos,AYUDANTE DE SONDAJE,martin.fuentes@perforacionesandinas.cl,14.504.560-6,ACREDITADO,NO ACREDITADO,C,2025-11-07,2025-11-20,SUPERVISOR DE FAENA,SI,Maximiliano Hugo,Barraza Paredes,maximiliano.barraza@perforacionesandinas.cl,D,2025-11-07,2025-11-20
